COUNTY,count_1990_,count_1990_H,count_1990_L,count_1990_M,count_1990_VL,count_1991_,count_1991_H,count_1991_L,count_1991_M,count_1991_VL,count_1992_,count_1992_H,count_1992_L,count_1992_M,count_1992_VL,count_1993_,count_1993_H,count_1993_L,count_1993_M,count_1993_VL,count_1994_,count_1994_H,count_1994_L,count_1994_M,count_1994_VL,count_1995_,count_1995_H,count_1995_L,count_1995_M,count_1995_VL,count_1996_,count_1996_H,count_1996_L,count_1996_M,count_1996_VL,count_1997_,count_1997_H,count_1997_L,count_1997_M,count_1997_VL,count_1998_,count_1998_H,count_1998_L,count_1998_M,count_1998_VL,count_1999_,count_1999_H,count_1999_L,count_1999_M,count_1999_VL,count_2000_,count_2000_H,count_2000_L,count_2000_M,count_2000_VL,count_2001_,count_2001_H,count_2001_L,count_2001_M,count_2001_VL,count_2002_,count_2002_H,count_2002_L,count_2002_M,count_2002_VL,count_2003_,count_2003_H,count_2003_L,count_2003_M,count_2003_VL,count_2004_,count_2004_H,count_2004_L,count_2004_M,count_2004_VL,count_2005_,count_2005_H,count_2005_L,count_2005_M,count_2005_VL,count_2006_,count_2006_H,count_2006_L,count_2006_M,count_2006_VL,count_2007_,count_2007_H,count_2007_L,count_2007_M,count_2007_VL,count_2008_,count_2008_H,count_2008_L,count_2008_M,count_2008_VL,count_2009_,count_2009_H,count_2009_L,count_2009_M,count_2009_VL,count_2010_,count_2010_H,count_2010_L,count_2010_M,count_2010_VL,count_2011_,count_2011_H,count_2011_L,count_2011_M,count_2011_VL,count_2012_,count_2012_H,count_2012_L,count_2012_M,count_2012_VL,count_2013_,count_2013_H,count_2013_L,count_2013_M,count_2013_VL,count_2014_,count_2014_H,count_2014_L,count_2014_M,count_2014_VL,count_2015_,count_2015_H,count_2015_L,count_2015_M,count_2015_VL,count_2016_,count_2016_H,count_2016_L,count_2016_M,count_2016_VL,count_2017_,count_2017_H,count_2017_L,count_2017_M,count_2017_VL,count_2018_,count_2018_H,count_2018_L,count_2018_M,count_2018_VL,count_2019_,count_2019_H,count_2019_L,count_2019_M,count_2019_VL,1990_,1990_H,1990_L,1990_M,1990_VL,1991_,1991_H,1991_L,1991_M,1991_VL,1992_,1992_H,1992_L,1992_M,1992_VL,1993_,1993_H,1993_L,1993_M,1993_VL,1994_,1994_H,1994_L,1994_M,1994_VL,1995_,1995_H,1995_L,1995_M,1995_VL,1996_,1996_H,1996_L,1996_M,1996_VL,1997_,1997_H,1997_L,1997_M,1997_VL,1998_,1998_H,1998_L,1998_M,1998_VL,1999_,1999_H,1999_L,1999_M,1999_VL,2000_,2000_H,2000_L,2000_M,2000_VL,2001_,2001_H,2001_L,2001_M,2001_VL,2002_,2002_H,2002_L,2002_M,2002_VL,2003_,2003_H,2003_L,2003_M,2003_VL,2004_,2004_H,2004_L,2004_M,2004_VL,2005_,2005_H,2005_L,2005_M,2005_VL,2006_,2006_H,2006_L,2006_M,2006_VL,2007_,2007_H,2007_L,2007_M,2007_VL,2008_,2008_H,2008_L,2008_M,2008_VL,2009_,2009_H,2009_L,2009_M,2009_VL,2010_,2010_H,2010_L,2010_M,2010_VL,2011_,2011_H,2011_L,2011_M,2011_VL,2012_,2012_H,2012_L,2012_M,2012_VL,2013_,2013_H,2013_L,2013_M,2013_VL,2014_,2014_H,2014_L,2014_M,2014_VL,2015_,2015_H,2015_L,2015_M,2015_VL,2016_,2016_H,2016_L,2016_M,2016_VL,2017_,2017_H,2017_L,2017_M,2017_VL,2018_,2018_H,2018_L,2018_M,2018_VL,2019_,2019_H,2019_L,2019_M,2019_VL
OWSLEY,0,0,1,0,0,0,5,10,2,4,0,2,5,4,0,1,1,0,1,1,0,0,2,0,0,0,2,0,1,0,0,1,1,2,0,0,5,4,3,0,0,6,0,3,0,0,1,2,1,1,0,1,0,2,0,0,2,5,2,1,1,5,11,6,4,0,4,4,2,0,0,2,4,2,0,0,2,0,1,0,0,7,3,2,0,0,1,0,2,0,0,4,1,4,0,1,2,4,0,0,0,1,7,3,0,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,3,1,0,1,5,5,4,0,0,1,1,2,0,3,9,10,7,11,1,0,2,1,5,0,0.0,12.0,0.0,0.0,0,129.0,20.5,39.0,6.5,0,126.0,21.0,35.5,0.0,10,299.0,0.0,45.0,4.0,0,0.0,26.5,0.0,0.0,0,200.5,0.0,59.0,0.0,0,70.0,19.0,45.5,0.0,0,190.0,20.5,37.0,0.0,0,88.5,0.0,34.0,0.0,0,80.0,21.5,32.0,6.0,0,87.0,0.0,32.5,0.0,0,155.5,16.0,48.0,8.0,10,140.0,18.0,40.5,5.5,0,126.5,16.0,46.0,0.0,0,114.5,22.0,44.0,0.0,0,78.0,0.0,55.0,0.0,0,84.0,21.0,45.5,0.0,0,139.0,0.0,50.0,0.0,0,100.5,16.0,34.5,0.0,10,89.0,23.0,0.0,0.0,0,80.0,21.0,43.0,0.0,0,0.0,16.5,41.0,0.0,0,80.0,0.0,0.0,0.0,0,0.0,13.0,34.0,0.0,0,0.0,0.0,0.0,9.0,0,143.0,24.0,41.0,0.0,10,108.0,23.0,51.5,0.0,0,134.0,17.0,54.0,0.0,10,162.0,20.5,48.0,4.0,10,0.0,11.5,50.0,5.0
PENDLETON,1,1,2,1,1,0,15,27,20,0,0,6,3,5,0,0,4,3,8,1,0,4,2,2,0,0,7,4,2,1,0,4,3,1,0,0,10,2,2,0,0,2,1,2,0,0,7,2,10,0,0,1,3,5,0,0,4,1,4,4,0,20,10,5,1,0,5,5,3,2,0,6,1,3,0,1,13,15,8,1,0,7,11,14,0,0,13,15,10,1,0,10,14,8,0,0,16,12,13,3,0,9,12,9,2,0,23,16,16,0,3,17,26,23,6,0,8,10,10,0,1,17,17,11,5,3,30,34,30,5,0,11,9,10,3,1,15,15,12,3,1,7,21,9,4,1,12,18,6,3,10,100.0,16.5,44.0,6.0,0,105.0,20.0,40.5,0.0,0,141.0,21.0,40.0,0.0,0,378.0,21.0,42.0,9.0,0,89.5,22.5,35.5,0.0,0,98.0,13.0,31.5,9.0,0,78.5,25.0,33.0,0.0,0,83.5,20.5,48.5,0.0,0,129.5,21.0,44.0,0.0,0,83.0,25.0,52.5,0.0,0,103.0,15.0,41.0,0.0,0,76.0,16.0,39.5,8.5,0,158.5,20.0,51.0,9.0,0,191.0,14.0,47.0,4.5,0,90.5,14.0,50.0,0.0,10,188.0,16.0,46.0,4.0,0,95.0,24.0,42.5,0.0,0,96.0,17.0,41.0,3.0,0,140.0,21.0,44.5,0.0,0,129.5,21.5,40.0,7.0,0,122.0,26.0,41.0,8.0,0,98.0,20.0,43.0,0.0,10,131.0,17.5,40.0,8.0,0,244.0,24.0,41.5,0.0,10,142.0,15.0,39.0,9.0,10,104.5,19.0,39.5,8.0,0,87.0,21.0,38.0,8.0,10,127.0,20.0,46.5,8.0,10,79.0,19.0,40.0,8.5,10,143.0,22.5,50.0,9.0
PERRY,0,2,7,6,3,0,5,2,2,0,0,2,5,2,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,4,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,0,1,0,0,0,2,0,4,0,0,3,16,7,1,0,7,7,8,5,0,12,3,3,0,1,2,0,3,1,1,1,2,4,1,0,6,7,3,7,0,8,4,3,1,0,17,6,10,2,0,0,1,3,1,1,0,2,2,2,0,133.0,24.0,44.5,8.0,0,122.0,25.5,40.0,0.0,0,287.5,23.0,41.5,0.0,0,0.0,0.0,38.5,0.0,0,274.0,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0,0.0,11.0,0.0,0.0,0,362.0,21.0,46.0,9.0,0,0.0,0.0,0.0,0.0,10,0.0,19.0,32.5,0.0,0,0.0,0.0,0.0,0.0,0,97.5,0.0,44.0,0.0,10,0.0,15.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0,0.0,25.0,34.0,0.0,0,0.0,12.0,0.0,0.0,0,0.0,20.0,0.0,0.0,0,76.5,0.0,45.0,0.0,0,69.0,17.0,48.0,9.0,0,178.0,20.0,41.5,7.0,0,95.5,22.0,40.0,0.0,10,244.0,0.0,59.0,9.0,10,221.0,12.5,48.5,8.0,0,87.0,11.0,57.0,5.0,0,117.5,18.0,49.0,7.0,0,128.0,19.0,46.0,7.0,0,0.0,21.0,33.0,9.0,10,0.0,20.5,34.0,9.0
PIKE,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,4,3,0,0,2,2,0,0,0,8,6,2,1,0,3,1,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6,3,3,0,0.0,0.0,0.0,0.0,0,233.0,18.0,33.0,0.0,0,0.0,20.5,0.0,0.0,0,0.0,0.0,0.0,9.0,0,86.0,28.0,47.0,0.0,0,0.0,0.0,0.0,0.0,0,506.0,0.0,53.0,0.0,0,89.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,139.0,0.0,0.0,5.0,0,0.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,26.0,37.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,66.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,151.0,18.5,47.0,0.0,0,111.0,22.0,0.0,0.0,0,146.5,19.0,47.5,6.0,0,132.0,17.0,40.5,6.0,0,0.0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,156.0,28.0,0.0,0.0,10,65.0,21.5,49.0,8.0
POWELL,0,1,3,2,0,0,0,3,2,0,0,0,3,2,0,0,0,2,1,0,1,1,8,1,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,2,1,0,0,0,5,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0,3,0,1,2,2,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,2,1,0,9,1,3,0,10,12,6,2,0,7,7,3,2,0,220.0,28.0,57.5,0.0,0,0.0,21.0,32.5,0.0,0,0.0,17.0,41.5,0.0,0,0.0,21.0,51.0,0.0,10,86.0,17.0,31.0,9.0,0,0.0,15.0,0.0,6.0,0,0.0,24.0,0.0,3.0,0,0.0,17.0,0.0,0.0,0,0.0,29.0,33.0,0.0,0,0.0,24.0,44.0,0.0,0,0.0,19.0,0.0,8.0,0,0.0,14.0,0.0,3.0,0,0.0,11.0,0.0,0.0,0,107.0,18.0,0.0,3.0,0,127.0,17.0,47.0,0.0,0,160.0,0.0,0.0,0.0,0,222.0,23.0,45.5,0.0,0,0.0,0.0,0.0,0.0,10,266.5,27.0,36.0,8.0,0,0.0,0.0,0.0,0.0,0,115.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,162.0,0.0,0.0,0.0,0,77.0,22.0,46.0,7.5,10,0.0,15.0,34.0,7.0,0,129.0,17.0,40.0,8.0,0,228.0,15.0,41.0,8.0
PULASKI,3,32,31,23,11,1,43,32,32,29,1,37,44,31,12,1,17,25,9,13,1,12,13,10,11,0,8,19,15,0,0,12,8,12,4,3,19,19,18,2,0,17,12,17,0,0,31,21,27,4,0,30,8,21,0,1,101,74,77,6,2,71,33,48,1,1,44,23,30,7,1,52,46,38,2,0,57,33,31,5,1,82,32,52,9,0,77,28,34,4,1,86,31,37,4,0,52,23,23,9,1,33,21,22,2,0,45,14,31,1,0,29,18,15,0,0,25,9,16,2,1,25,14,19,0,0,29,15,28,2,1,51,25,39,6,0,99,81,114,9,4,55,60,49,8,1,129,85,97,12,10,106.0,21.0,47.0,6.0,10,112.0,17.5,41.0,5.0,10,87.0,19.5,40.0,7.5,10,110.0,15.0,39.0,7.0,10,114.0,16.0,43.0,3.0,0,77.5,23.0,45.0,0.0,0,85.5,21.0,47.0,8.5,10,83.0,22.0,46.0,6.5,0,94.0,22.5,44.0,0.0,0,112.0,18.0,41.0,4.0,0,108.5,25.5,45.0,0.0,10,103.0,20.0,44.0,7.0,10,101.0,22.0,48.0,6.0,10,107.0,21.0,37.0,7.0,10,106.0,17.0,41.0,6.0,0,131.0,22.0,45.0,6.0,10,108.5,20.5,41.5,5.0,0,113.0,21.0,42.5,8.0,10,100.5,21.0,43.0,8.5,0,122.5,18.0,41.0,6.0,10,103.0,20.0,37.5,5.0,0,109.0,22.0,37.0,5.0,0,92.0,22.5,39.0,0.0,0,115.0,15.0,50.0,7.5,10,111.0,16.0,41.0,0.0,0,108.0,23.0,44.5,6.0,10,103.0,23.0,41.0,8.5,0,104.0,22.0,42.0,5.0,10,84.0,20.0,44.0,8.0,10,100.0,23.0,44.0,8.0
ROBERTSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,0,0,2,0,0,0,0,4,3,1,1,0,0,5,1,0,0,6,1,10,0,0,4,4,2,0,1,11,10,11,1,0,16,4,10,0,1,28,33,14,0,0,5,6,3,0,0,3,2,0,0,0,4,2,2,0,0,1,0,0,0,0,3,0,1,0,0,7,8,6,5,0,8,4,10,0,0,2,2,0,1,0,4,5,3,0,2,4,4,3,3,1,13,12,16,2,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,93.5,22.0,45.0,0.0,0,255.0,0.0,0.0,0.0,0,80.5,19.0,47.0,8.0,0,0.0,16.0,48.0,0.0,0,160.5,20.0,46.0,0.0,0,88.5,16.5,48.0,0.0,10,125.0,17.5,40.0,9.0,0,109.0,17.0,44.5,0.0,10,96.5,18.0,42.5,0.0,0,102.0,18.5,39.0,0.0,0,73.0,23.5,0.0,0.0,0,125.5,22.0,47.0,0.0,0,109.0,0.0,0.0,0.0,0,137.0,0.0,41.0,0.0,0,202.0,20.0,50.0,6.0,0,119.5,27.0,37.0,0.0,0,178.5,27.0,0.0,8.0,0,102.5,14.0,39.0,0.0,10,69.0,12.5,47.0,7.0,10,115.0,20.0,48.5,8.0
ROCKCASTLE,0,1,4,0,4,1,7,10,10,1,3,2,8,8,10,2,7,14,4,9,1,3,12,5,2,0,9,6,10,1,0,14,13,2,3,0,4,8,7,0,0,10,10,9,2,0,19,7,13,0,0,5,6,6,0,0,0,13,7,1,0,8,5,9,0,0,0,5,3,3,0,3,1,1,2,0,6,1,4,0,1,11,5,6,1,0,10,2,8,0,0,22,14,18,0,0,9,6,12,0,0,10,6,6,0,0,16,5,10,0,0,14,7,3,1,0,5,6,7,1,1,5,10,0,2,1,8,17,6,3,0,8,8,9,0,0,26,37,34,2,0,18,16,17,8,0,23,24,22,3,0,107.0,18.0,0.0,5.0,10,95.0,19.0,44.5,1.0,10,115.0,19.5,39.0,7.5,10,116.0,15.5,39.5,7.0,10,318.0,19.0,46.0,5.5,0,79.0,19.5,35.5,9.0,0,132.0,17.0,33.0,8.0,0,174.5,21.0,41.0,0.0,0,153.5,21.0,37.0,5.5,0,104.0,24.0,43.0,0.0,0,134.0,19.5,41.0,0.0,0,0.0,25.0,46.0,8.0,0,81.0,29.0,51.0,0.0,0,0.0,24.0,38.0,8.0,0,128.0,22.0,50.0,7.0,0,105.0,30.0,44.0,0.0,10,123.0,20.0,45.0,9.0,0,89.0,22.0,45.0,0.0,0,99.0,22.0,45.0,0.0,0,103.0,21.0,41.5,0.0,0,94.5,20.0,38.0,0.0,0,105.5,21.0,44.5,0.0,0,146.5,17.0,43.0,8.0,0,93.0,20.5,36.0,9.0,10,86.0,23.5,0.0,3.5,10,105.5,22.0,50.0,8.0,0,112.0,22.5,47.0,0.0,0,81.5,21.0,40.5,9.0,0,97.5,18.5,39.0,6.5,0,105.0,19.0,47.0,8.0
ROWAN,0,17,6,5,4,1,5,13,6,8,0,3,7,1,0,1,12,4,3,5,2,2,10,4,2,0,19,1,2,1,0,7,1,2,3,0,12,3,6,0,0,8,2,3,0,0,15,8,7,2,1,3,2,2,0,0,4,9,6,4,0,8,5,2,1,0,4,4,3,0,1,3,1,2,3,0,8,7,5,0,0,11,6,4,0,0,17,8,10,3,0,8,2,3,4,0,8,3,2,2,0,7,1,2,0,0,2,4,3,1,0,2,4,7,3,0,4,13,3,2,1,11,5,4,0,0,9,2,6,5,0,4,4,1,1,1,12,11,6,0,0,1,5,0,1,1,13,14,10,3,0,182.0,15.0,58.0,8.0,10,92.0,21.0,41.0,4.5,0,91.0,18.0,31.0,0.0,10,384.5,18.5,38.0,5.0,10,94.0,17.0,35.5,8.5,0,142.0,19.0,47.5,8.0,0,219.0,16.0,42.0,2.0,0,124.0,26.0,47.0,0.0,0,432.0,14.0,49.0,0.0,0,158.0,23.0,39.0,6.5,10,619.0,22.5,45.5,0.0,0,349.0,24.0,48.0,4.0,0,166.0,26.0,41.5,6.0,0,555.5,21.0,47.0,0.0,10,586.0,14.0,45.0,9.0,0,124.5,18.0,47.0,0.0,0,112.0,17.5,36.5,0.0,0,131.0,14.0,44.5,8.0,0,278.0,13.0,39.0,4.5,0,167.5,16.0,36.5,8.0,0,360.0,19.0,40.5,0.0,0,650.0,17.5,33.0,6.0,0,725.5,19.5,49.0,7.0,0,390.0,19.0,41.0,7.0,10,245.0,13.0,38.0,0.0,0,129.0,22.0,38.5,6.0,0,374.5,17.0,49.0,7.0,10,152.5,22.0,41.5,0.0,0,68.0,22.0,0.0,9.0,10,103.0,20.5,46.0,5.0
RUSSELL,1,12,4,3,1,1,9,9,4,0,0,7,3,4,0,0,11,5,3,2,0,17,4,15,2,1,18,10,11,0,0,13,8,13,0,1,12,5,8,0,0,10,9,10,0,0,26,6,24,1,0,21,13,13,0,0,34,9,17,0,2,32,12,6,2,1,19,7,7,1,0,17,10,20,3,0,26,8,17,0,0,40,6,10,2,2,36,22,23,0,2,91,56,31,5,0,63,9,30,0,0,20,4,9,0,0,42,6,21,0,0,19,5,13,0,2,86,35,34,3,0,61,41,35,3,1,62,29,20,0,0,35,22,20,4,0,125,40,70,3,1,85,28,61,3,0,20,7,24,0,10,120.5,16.0,38.0,3.0,10,89.0,20.0,40.0,0.0,0,121.0,15.0,42.0,0.0,0,198.0,17.0,33.0,5.0,0,105.0,17.5,48.0,3.0,10,108.0,18.5,45.0,0.0,0,98.0,22.0,39.0,0.0,10,96.5,24.0,47.5,0.0,0,76.5,21.0,37.0,0.0,0,133.0,24.0,40.0,4.0,0,94.0,22.0,47.0,0.0,0,144.5,24.0,43.0,0.0,10,135.0,22.5,41.0,9.0,10,103.0,26.0,50.0,9.0,0,90.0,20.0,48.0,4.0,0,171.0,21.5,38.0,0.0,0,131.5,16.5,36.0,6.5,10,120.5,17.5,40.0,0.0,10,147.0,19.0,45.0,7.0,0,140.0,23.0,43.0,0.0,0,96.5,20.0,46.0,0.0,0,97.5,22.5,40.0,0.0,0,205.0,24.0,47.0,0.0,10,135.5,22.0,43.5,6.0,0,113.0,19.0,44.0,7.0,10,126.0,21.0,42.5,0.0,0,114.0,25.5,46.0,7.5,0,114.0,21.0,47.5,8.0,10,102.0,23.0,45.0,7.0,0,93.0,24.0,51.0,0.0
SCOTT,0,12,1,2,0,0,6,3,2,0,1,24,9,7,3,0,15,2,1,0,1,41,3,0,0,0,42,5,5,0,0,44,1,7,0,0,35,6,3,0,0,19,2,1,0,0,14,1,0,0,0,17,1,1,0,2,52,6,4,2,0,29,8,10,1,1,23,0,2,0,0,10,2,3,0,0,18,11,6,0,0,22,7,2,0,0,21,4,5,0,0,4,1,4,1,0,17,6,1,2,0,28,6,14,0,0,42,7,7,0,0,27,4,6,0,2,25,6,6,1,0,83,11,17,2,0,71,8,22,0,0,58,7,7,1,1,19,6,6,0,0,19,4,5,0,1,97,7,5,0,0,325.5,15.0,51.0,0.0,0,190.5,16.0,39.0,0.0,10,409.0,16.0,46.0,8.0,0,231.0,11.5,38.0,0.0,10,280.0,24.0,0.0,0.0,0,228.5,20.0,39.0,0.0,0,238.5,21.0,35.0,0.0,0,315.0,22.5,41.0,0.0,0,293.0,22.0,54.0,0.0,0,329.0,22.0,0.0,0.0,0,299.0,18.0,44.0,0.0,10,416.0,25.5,48.0,9.0,0,290.0,22.5,40.5,9.0,10,137.0,0.0,51.5,0.0,0,99.0,22.0,38.0,0.0,0,236.0,23.0,41.5,0.0,0,397.5,15.0,34.5,0.0,0,284.0,20.0,43.0,0.0,0,210.5,17.0,49.0,9.0,0,228.0,16.0,39.0,2.5,0,192.0,21.0,44.5,0.0,0,364.5,26.0,37.0,0.0,0,254.0,26.0,39.0,0.0,10,174.0,20.0,46.5,7.0,0,239.0,17.0,42.0,9.0,0,282.0,20.5,45.5,0.0,0,389.0,19.0,43.0,9.0,10,275.0,24.0,36.5,0.0,0,137.0,28.0,36.0,0.0,10,439.0,28.0,36.0,0.0
SHELBY,0,22,12,11,2,0,21,3,5,0,1,14,11,2,0,0,44,16,25,8,0,41,19,15,0,1,60,38,31,6,1,57,24,23,1,3,67,37,38,5,0,99,34,39,1,0,79,37,30,2,1,59,36,45,7,0,99,33,27,1,0,49,8,14,1,2,48,22,19,1,1,47,6,21,2,0,46,11,12,2,1,88,24,37,2,0,97,26,42,0,1,77,28,36,3,0,60,28,28,0,0,41,7,20,0,0,76,12,21,0,1,47,21,27,0,1,49,22,17,2,2,70,17,25,2,1,61,19,26,0,0,99,19,45,0,1,122,45,56,6,1,86,59,25,5,2,110,43,36,1,0,202.5,20.5,43.0,7.5,0,169.0,20.0,35.0,0.0,10,315.5,24.0,38.0,0.0,0,110.0,15.5,41.0,6.5,0,200.0,21.0,44.0,0.0,10,137.0,24.0,41.0,5.5,10,132.0,20.0,47.0,8.0,10,148.0,21.0,43.0,9.0,0,128.0,21.5,48.0,9.0,0,178.0,23.0,41.0,7.5,10,176.0,21.0,43.0,5.0,0,140.0,22.0,46.0,5.0,0,230.0,26.0,41.5,9.0,10,179.5,22.5,40.0,9.0,10,175.0,21.0,39.0,9.0,0,139.0,20.0,45.5,8.0,10,143.0,23.0,43.0,8.5,0,127.0,20.0,48.0,0.0,10,146.0,23.5,45.5,6.0,0,124.5,24.0,41.0,0.0,0,133.0,25.0,41.5,0.0,0,149.5,22.5,46.0,0.0,10,158.0,19.0,43.0,0.0,10,180.0,18.0,42.0,7.5,10,138.0,22.0,46.0,7.5,10,136.0,20.0,45.5,0.0,0,154.0,25.0,44.0,0.0,10,156.5,19.0,46.5,7.0,10,129.0,20.0,43.0,8.0,10,136.0,21.0,45.0,6.0
SIMPSON,0,11,4,2,1,0,7,4,14,1,0,6,2,4,0,0,0,1,3,3,0,5,1,8,0,1,3,6,5,1,0,1,4,2,0,0,3,1,3,0,0,0,1,1,0,0,7,9,3,2,0,5,3,2,1,0,27,21,17,0,0,6,2,8,0,0,2,5,3,2,1,12,7,7,2,1,6,9,4,2,0,6,3,2,0,0,11,1,10,1,2,7,5,4,1,0,6,2,2,1,0,2,1,1,1,0,5,5,5,0,0,4,8,2,0,0,0,0,1,0,0,2,0,2,0,0,4,3,6,0,0,1,8,3,0,0,3,5,6,0,0,7,9,7,0,0,2,15,6,0,0,89.0,20.0,40.0,7.0,0,138.0,22.0,37.5,9.0,0,92.5,21.5,41.5,0.0,0,0.0,18.0,43.0,9.0,0,113.0,18.0,37.0,0.0,10,113.0,22.5,42.0,9.0,0,141.0,25.0,50.5,0.0,0,88.0,30.0,43.0,0.0,0,0.0,28.0,59.0,0.0,0,125.0,17.0,40.0,5.5,0,132.0,15.0,47.0,9.0,0,161.0,23.0,41.0,0.0,0,112.0,27.5,43.5,0.0,0,209.0,16.0,53.0,7.0,10,76.0,16.0,44.0,7.0,10,95.5,22.0,36.0,4.5,0,112.5,18.0,35.5,0.0,0,96.0,29.0,45.0,4.0,10,76.0,21.0,46.0,5.0,0,84.5,16.0,45.0,8.0,0,100.5,18.0,31.0,4.0,0,163.0,22.0,39.0,0.0,0,90.5,21.5,38.0,0.0,0,0.0,0.0,40.0,0.0,0,111.0,0.0,32.5,0.0,0,106.5,18.0,41.0,0.0,0,66.0,21.5,39.0,0.0,0,89.0,19.0,36.0,0.0,0,97.0,16.0,46.0,0.0,0,76.5,25.0,42.5,0.0
SPENCER,0,9,5,5,0,0,13,2,3,1,0,14,9,3,2,0,13,10,5,3,2,10,8,2,4,0,10,2,0,0,0,3,1,0,0,0,6,0,0,0,0,2,0,0,1,0,15,1,0,1,0,19,8,4,0,0,46,22,11,1,0,70,14,15,2,0,32,17,18,0,0,36,14,11,0,0,52,7,8,1,1,36,8,10,2,0,105,15,26,5,1,98,22,19,1,0,44,10,11,0,0,41,13,10,1,1,72,21,16,4,0,38,5,15,3,0,20,9,8,1,0,17,7,8,2,1,19,14,6,1,0,36,13,10,8,0,19,2,6,0,2,44,19,12,4,0,67,16,21,4,0,135.0,14.0,53.0,0.0,0,200.0,24.0,46.0,4.0,0,135.5,26.0,43.0,7.5,0,137.0,15.0,50.0,9.0,10,130.5,20.0,41.0,7.0,0,175.5,22.5,0.0,0.0,0,155.0,26.0,0.0,0.0,0,210.5,0.0,0.0,0.0,0,142.0,0.0,0.0,2.0,0,124.0,20.0,0.0,9.0,0,170.0,24.5,42.0,0.0,0,165.0,21.5,50.0,9.0,0,164.5,21.0,44.0,4.0,0,128.5,22.0,43.5,0.0,0,167.0,20.5,46.0,0.0,0,223.0,22.0,43.5,4.0,10,154.5,20.0,40.5,5.5,0,153.0,21.0,46.5,6.0,10,137.0,21.5,44.0,5.0,0,152.5,23.0,49.0,0.0,0,153.0,20.0,41.0,9.0,10,140.5,18.0,42.0,8.5,0,163.0,16.0,49.0,7.0,0,117.0,18.0,51.0,4.0,0,130.0,20.0,46.5,8.5,10,105.0,19.5,43.5,9.0,0,177.5,18.0,42.5,8.0,0,165.0,15.0,44.5,0.0,10,130.0,19.0,45.0,6.0,0,192.0,20.0,48.0,8.5
